[run number],maximum-sugar-endowment,minimum-sugar-endowment,visualization,taxation,redistribution,initial-population,[step],avg-gini,starvation,avg-productivity,total-wealth,avg-diff
55,20,120,color-agents-by-decile,uniform-collection,dynamic,400,0,0.123897901954595,785,17.1617,6451,-0.06
56,20,130,color-agents-by-decile,uniform-collection,dynamic,400,0,0.123897901954595,785,17.1617,6451,-0.06
57,20,140,color-agents-by-decile,uniform-collection,dynamic,400,0,0.123897901954595,785,17.1617,6451,-0.06
58,20,150,color-agents-by-decile,uniform-collection,dynamic,400,0,0.123897901954595,785,17.1617,6451,-0.06
59,20,160,color-agents-by-decile,uniform-collection,dynamic,400,0,0.123897901954595,785,17.1617,6451,-0.06
60,20,170,color-agents-by-decile,uniform-collection,dynamic,400,0,0.123897901954595,785,17.1617,6451,-0.06
61,20,180,color-agents-by-decile,uniform-collection,dynamic,400,0,0.123897901954595,785,17.1617,6451,-0.06
62,20,190,color-agents-by-decile,uniform-collection,dynamic,400,0,0.123897901954595,785,17.1617,6451,-0.06
63,20,200,color-agents-by-decile,uniform-collection,dynamic,400,0,0.123897901954595,785,17.1617,6451,-0.06
64,30,0,color-agents-by-decile,uniform-collection,dynamic,400,1000,0.0996486525138707,225,19.657025,8372,-0.115
65,30,10,color-agents-by-decile,uniform-collection,dynamic,400,1000,0.0633025276774465,0,29.715,10638,-0.355
66,30,20,color-agents-by-decile,uniform-collection,dynamic,400,1000,0.0509550946584583,0,36.12435,13935,-0.435
67,30,30,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0509550946584583,0,36.12435,13935,-0.435
68,30,40,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0509550946584583,0,36.12435,13935,-0.435
69,30,50,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0509550946584583,0,36.12435,13935,-0.435
70,30,60,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0509550946584583,0,36.12435,13935,-0.435
71,30,70,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0509550946584583,0,36.12435,13935,-0.435
72,30,80,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0509550946584583,0,36.12435,13935,-0.435
73,30,90,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0509550946584583,0,36.12435,13935,-0.435
74,30,100,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0509550946584583,0,36.12435,13935,-0.435
75,30,110,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0509550946584583,0,36.12435,13935,-0.435
76,30,120,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0509550946584583,0,36.12435,13935,-0.435
77,30,130,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0509550946584583,0,36.12435,13935,-0.435
78,30,140,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0509550946584583,0,36.12435,13935,-0.435
79,30,150,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0509550946584583,0,36.12435,13935,-0.435
80,30,160,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0509550946584583,0,36.12435,13935,-0.435
81,30,170,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0509550946584583,0,36.12435,13935,-0.435
82,30,180,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0509550946584583,0,36.12435,13935,-0.435
83,30,190,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0509550946584583,0,36.12435,13935,-0.435
84,30,200,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0509550946584583,0,36.12435,13935,-0.435
85,40,0,color-agents-by-decile,uniform-collection,dynamic,400,1000,0.0640490940085514,131,30.5436,12341,-0.33
86,40,10,color-agents-by-decile,uniform-collection,dynamic,400,1000,0.0560493776075319,0,34.939875,13992,-0.615
87,40,20,color-agents-by-decile,uniform-collection,dynamic,400,1000,0.0521778764543896,0,39.77895,15601,-0.565
88,40,30,color-agents-by-decile,uniform-collection,dynamic,400,1000,0.0444834367751126,0,49.8952,19385,-0.655
89,40,40,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0521778764543896,0,39.77895,15601,-0.565
90,40,50,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0521778764543896,0,39.77895,15601,-0.565
91,40,60,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0521778764543896,0,39.77895,15601,-0.565
92,40,70,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0521778764543896,0,39.77895,15601,-0.565
93,40,80,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0521778764543896,0,39.77895,15601,-0.565
94,40,90,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0521778764543896,0,39.77895,15601,-0.565
95,40,100,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0521778764543896,0,39.77895,15601,-0.565
96,40,110,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0521778764543896,0,39.77895,15601,-0.565
97,40,120,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0521778764543896,0,39.77895,15601,-0.565
98,40,130,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0521778764543896,0,39.77895,15601,-0.565
99,40,140,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0521778764543896,0,39.77895,15601,-0.565
100,40,150,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0521778764543896,0,39.77895,15601,-0.565
101,40,160,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0521778764543896,0,39.77895,15601,-0.565
102,40,170,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0521778764543896,0,39.77895,15601,-0.565
103,40,180,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0521778764543896,0,39.77895,15601,-0.565
104,40,190,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0521778764543896,0,39.77895,15601,-0.565
105,40,200,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0521778764543896,0,39.77895,15601,-0.565
106,50,0,color-agents-by-decile,uniform-collection,dynamic,400,1000,0.0577166546569193,99,36.683225,14448,-0.6
107,50,10,color-agents-by-decile,uniform-collection,dynamic,400,1000,0.0514987217926497,0,40.466025,16446,-0.67
108,50,20,color-agents-by-decile,uniform-collection,dynamic,400,1000,0.0467236197588557,0,46.317075,18541,-0.78
109,50,30,color-agents-by-decile,uniform-collection,dynamic,400,1000,0.042193553269256,0,47.708475,19880,-0.74
110,50,40,color-agents-by-decile,uniform-collection,dynamic,400,1000,0.0430610831869657,0,56.0442,22867,-1.085
111,50,50,color-agents-by-decile,uniform-collection,dynamic,400,0,0.042193553269256,0,47.708475,19880,-0.74
112,50,60,color-agents-by-decile,uniform-collection,dynamic,400,0,0.042193553269256,0,47.708475,19880,-0.74
113,50,70,color-agents-by-decile,uniform-collection,dynamic,400,0,0.042193553269256,0,47.708475,19880,-0.74
114,50,80,color-agents-by-decile,uniform-collection,dynamic,400,0,0.042193553269256,0,47.708475,19880,-0.74
115,50,90,color-agents-by-decile,uniform-collection,dynamic,400,0,0.042193553269256,0,47.708475,19880,-0.74
116,50,100,color-agents-by-decile,uniform-collection,dynamic,400,0,0.042193553269256,0,47.708475,19880,-0.74
117,50,110,color-agents-by-decile,uniform-collection,dynamic,400,0,0.042193553269256,0,47.708475,19880,-0.74
118,50,120,color-agents-by-decile,uniform-collection,dynamic,400,0,0.042193553269256,0,47.708475,19880,-0.74
119,50,130,color-agents-by-decile,uniform-collection,dynamic,400,0,0.042193553269256,0,47.708475,19880,-0.74
120,50,140,color-agents-by-decile,uniform-collection,dynamic,400,0,0.042193553269256,0,47.708475,19880,-0.74
121,50,150,color-agents-by-decile,uniform-collection,dynamic,400,0,0.042193553269256,0,47.708475,19880,-0.74
122,50,160,color-agents-by-decile,uniform-collection,dynamic,400,0,0.042193553269256,0,47.708475,19880,-0.74
123,50,170,color-agents-by-decile,uniform-collection,dynamic,400,0,0.042193553269256,0,47.708475,19880,-0.74
124,50,180,color-agents-by-decile,uniform-collection,dynamic,400,0,0.042193553269256,0,47.708475,19880,-0.74
125,50,190,color-agents-by-decile,uniform-collection,dynamic,400,0,0.042193553269256,0,47.708475,19880,-0.74
126,50,200,color-agents-by-decile,uniform-collection,dynamic,400,0,0.042193553269256,0,47.708475,19880,-0.74
127,60,0,color-agents-by-decile,uniform-collection,dynamic,400,1000,0.0532967902992326,72,42.610775,16993,-0.835
128,60,10,color-agents-by-decile,uniform-collection,dynamic,400,1000,0.0529231576571633,0,42.65035,17292,-0.795
129,60,20,color-agents-by-decile,uniform-collection,dynamic,400,1000,0.0474233018548608,0,52.325975,20524,-0.955
130,60,30,color-agents-by-decile,uniform-collection,dynamic,400,1000,0.0455037649301197,0,54.30455,21907,-1.035
131,60,40,color-agents-by-decile,uniform-collection,dynamic,400,1000,0.0421220077127989,0,60.991275,24378,-1.05
132,60,50,color-agents-by-decile,uniform-collection,dynamic,400,1000,0.039343332087504,0,65.2454,25626,-0.97
133,60,60,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0421220077127989,0,60.991275,24378,-1.05
134,60,70,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0421220077127989,0,60.991275,24378,-1.05
135,60,80,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0421220077127989,0,60.991275,24378,-1.05
136,60,90,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0421220077127989,0,60.991275,24378,-1.05
137,60,100,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0421220077127989,0,60.991275,24378,-1.05
138,60,110,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0421220077127989,0,60.991275,24378,-1.05
139,60,120,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0421220077127989,0,60.991275,24378,-1.05
140,60,130,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0421220077127989,0,60.991275,24378,-1.05
141,60,140,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0421220077127989,0,60.991275,24378,-1.05
142,60,150,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0421220077127989,0,60.991275,24378,-1.05
143,60,160,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0421220077127989,0,60.991275,24378,-1.05
144,60,170,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0421220077127989,0,60.991275,24378,-1.05
145,60,180,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0421220077127989,0,60.991275,24378,-1.05
146,60,190,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0421220077127989,0,60.991275,24378,-1.05
147,60,200,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0421220077127989,0,60.991275,24378,-1.05
148,70,0,color-agents-by-decile,uniform-collection,dynamic,400,1000,0.0553178107075416,59,45.05965,17135,-0.845
149,70,10,color-agents-by-decile,uniform-collection,dynamic,400,1000,0.0489978608564544,0,48.37985,18796,-0.76
150,70,20,color-agents-by-decile,uniform-collection,dynamic,400,1000,0.0450595341996548,0,56.310925,23583,-0.905
151,70,30,color-agents-by-decile,uniform-collection,dynamic,400,1000,0.0418559526195125,0,60.67125,24703,-1
152,70,40,color-agents-by-decile,uniform-collection,dynamic,400,1000,0.0398857650258023,0,64.2578000000001,26635,-0.915
153,70,50,color-agents-by-decile,uniform-collection,dynamic,400,1000,0.0398095650448925,0,70.982425,28555,-1.195
154,70,60,color-agents-by-decile,uniform-collection,dynamic,400,1000,0.038391103529117,0,78.86175,31841,-1.13
155,70,70,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0398095650448925,0,70.982425,28555,-1.195
156,70,80,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0398095650448925,0,70.982425,28555,-1.195
157,70,90,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0398095650448925,0,70.982425,28555,-1.195
158,70,100,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0398095650448925,0,70.982425,28555,-1.195
159,70,110,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0398095650448925,0,70.982425,28555,-1.195
160,70,120,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0398095650448925,0,70.982425,28555,-1.195
161,70,130,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0398095650448925,0,70.982425,28555,-1.195
162,70,140,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0398095650448925,0,70.982425,28555,-1.195
163,70,150,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0398095650448925,0,70.982425,28555,-1.195
164,70,160,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0398095650448925,0,70.982425,28555,-1.195
165,70,170,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0398095650448925,0,70.982425,28555,-1.195
166,70,180,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0398095650448925,0,70.982425,28555,-1.195
167,70,190,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0398095650448925,0,70.982425,28555,-1.195
168,70,200,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0398095650448925,0,70.982425,28555,-1.195
169,80,0,color-agents-by-decile,uniform-collection,dynamic,400,1000,0.0539607490679017,45,49.203875,20196,-0.845
170,80,10,color-agents-by-decile,uniform-collection,dynamic,400,1000,0.0485582508238213,0,59.287425,22035,-1.07
171,80,20,color-agents-by-decile,uniform-collection,dynamic,400,1000,0.0425522842391457,0,59.3043,23801,-0.75
172,80,30,color-agents-by-decile,uniform-collection,dynamic,400,1000,0.04414578231637,0,65.2724,25508,-0.93
173,80,40,color-agents-by-decile,uniform-collection,dynamic,400,1000,0.039968615937449,0,69.079775,27566,-0.905
174,80,50,color-agents-by-decile,uniform-collection,dynamic,400,1000,0.040031454475167,0,77.155325,31440,-1.235
175,80,60,color-agents-by-decile,uniform-collection,dynamic,400,1000,0.0394486017185528,0,79.816125,33168,-1.255
176,80,70,color-agents-by-decile,uniform-collection,dynamic,400,1000,0.0371089908818251,0,85.935975,33751,-1.38
177,80,80,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0394486017185528,0,79.816125,33168,-1.255
178,80,90,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0394486017185528,0,79.816125,33168,-1.255
179,80,100,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0394486017185528,0,79.816125,33168,-1.255
180,80,110,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0394486017185528,0,79.816125,33168,-1.255
181,80,120,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0394486017185528,0,79.816125,33168,-1.255
182,80,130,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0394486017185528,0,79.816125,33168,-1.255
183,80,140,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0394486017185528,0,79.816125,33168,-1.255
184,80,150,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0394486017185528,0,79.816125,33168,-1.255
185,80,160,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0394486017185528,0,79.816125,33168,-1.255
186,80,170,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0394486017185528,0,79.816125,33168,-1.255
187,80,180,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0394486017185528,0,79.816125,33168,-1.255
188,80,190,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0394486017185528,0,79.816125,33168,-1.255
189,80,200,color-agents-by-decile,uniform-collection,dynamic,400,0,0.0394486017185528,0,79.816125,33168,-1.255
190,90,0,color-agents-by-decile,uniform-collection,dynamic,400,1000,0.0525511523867488,44,57.416425,23637,-0.955
191,90,10,color-agents-by-decile,uniform-collection,dynamic,400,1000,0.0452159128499775,0,60.024125,24019,-0.94
