[run number],maximum-sugar-endowment,minimum-sugar-endowment,visualization,taxation,redistribution,initial-population,[step],avg-gini,starvation,avg-productivity,total-wealth,avg-diff
285,130,110,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0625944843510948,0,136.898975,55545,-2.86
286,130,120,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0601667522141775,0,138.760775,55599,-3.24
287,130,130,color-agents-by-decile,linear-collection,dynamic,400,0,0.0625944843510948,0,136.898975,55545,-2.86
288,130,140,color-agents-by-decile,linear-collection,dynamic,400,0,0.0625944843510948,0,136.898975,55545,-2.86
289,130,150,color-agents-by-decile,linear-collection,dynamic,400,0,0.0625944843510948,0,136.898975,55545,-2.86
290,130,160,color-agents-by-decile,linear-collection,dynamic,400,0,0.0625944843510948,0,136.898975,55545,-2.86
291,130,170,color-agents-by-decile,linear-collection,dynamic,400,0,0.0625944843510948,0,136.898975,55545,-2.86
292,130,180,color-agents-by-decile,linear-collection,dynamic,400,0,0.0625944843510948,0,136.898975,55545,-2.86
293,130,190,color-agents-by-decile,linear-collection,dynamic,400,0,0.0625944843510948,0,136.898975,55545,-2.86
294,130,200,color-agents-by-decile,linear-collection,dynamic,400,0,0.0625944843510948,0,136.898975,55545,-2.86
295,140,0,color-agents-by-decile,linear-collection,dynamic,400,1000,0.068603694302866,11,82.53185,32589,-1.72
296,140,10,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0677491388781689,0,93.328825,34965,-2.04
297,140,20,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0651820770076302,0,91.868525,36440,-1.66
298,140,30,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0649618932150469,0,101.830775,39216,-2.685
299,140,40,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0641409854134648,0,105.4408,41583,-2.635
300,140,50,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0647361267545867,0,107.4514,44660,-2.285
301,140,60,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0612462912761269,0,114.49285,45375,-3.13
302,140,70,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0615393914758305,0,121.022075,47148,-2.705
303,140,80,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0599179259248478,0,124.930225,49444,-2.915
304,140,90,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0608625483634668,0,128.892925,52017,-2.335
305,140,100,color-agents-by-decile,linear-collection,dynamic,400,1000,0.06035489224916,0,134.114325,53325,-3.66
306,140,110,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0605694512241197,0,139.31425,56797,-2.58
307,140,120,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0600477664712534,0,144.977425,57515,-3.04
308,140,130,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0607517105516989,0,150.675375,60644,-4.21
309,140,140,color-agents-by-decile,linear-collection,dynamic,400,0,0.0600477664712534,0,144.977425,57515,-3.04
310,140,150,color-agents-by-decile,linear-collection,dynamic,400,0,0.0600477664712534,0,144.977425,57515,-3.04
311,140,160,color-agents-by-decile,linear-collection,dynamic,400,0,0.0600477664712534,0,144.977425,57515,-3.04
312,140,170,color-agents-by-decile,linear-collection,dynamic,400,0,0.0600477664712534,0,144.977425,57515,-3.04
313,140,180,color-agents-by-decile,linear-collection,dynamic,400,0,0.0600477664712534,0,144.977425,57515,-3.04
314,140,190,color-agents-by-decile,linear-collection,dynamic,400,0,0.0600477664712534,0,144.977425,57515,-3.04
315,140,200,color-agents-by-decile,linear-collection,dynamic,400,0,0.0600477664712534,0,144.977425,57515,-3.04
316,150,0,color-agents-by-decile,linear-collection,dynamic,400,1000,0.069996796475107,9,89.342675,35182,-2.005
317,150,10,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0668949345994759,0,93.012025,38239,-2.145
318,150,20,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0661243912706967,0,102.66465,40359,-1.945
319,150,30,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0662115564082592,0,101.223725,38767,-2.605
320,150,40,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0639837773092151,0,107.2534,42721,-2.52
321,150,50,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0628292993759079,0,116.443975,44217,-2.88
322,150,60,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0639604561605427,0,122.6674,49136,-2.33
323,150,70,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0623093076918587,0,124.2612,49992,-2.72
324,150,80,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0616100684260567,0,132.2567,53153,-2.25
325,150,90,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0617941524247322,0,136.062825,54480,-3.11
326,150,100,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0585163963273089,0,139.178125,56359,-2.96
327,150,110,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0586955967191634,0,145.2731,58773,-2.4
328,150,120,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0601536435976145,0,152.658725,60057,-3.095
329,150,130,color-agents-by-decile,linear-collection,dynamic,400,1000,0.059605357800173,0,155.28985,61940,-3.01
330,150,140,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0601123894729379,0,159.343575,64794,-4.25
