[run number],maximum-sugar-endowment,minimum-sugar-endowment,visualization,taxation,redistribution,initial-population,[step],avg-gini,starvation,avg-productivity,total-wealth,avg-diff
280,130,60,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0471222627023724,0,106.79135,43569,-3.455
281,130,70,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0464767316623287,0,113.89545,45867,-3.57
282,130,80,color-agents-by-decile,dynamic-collection,linear,400,1000,0.045266558761622,0,117.21825,47473,-3.635
283,130,90,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0457163297251437,0,122.354025,48396,-4.15
284,130,100,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0448002017023296,0,127.263575,50215,-4
285,130,110,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0441318909069301,0,130.2686,52020,-4.3
286,130,120,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0429616623990057,0,137.5897,54859,-4.085
287,130,130,color-agents-by-decile,dynamic-collection,linear,400,0,0.0441318909069301,0,130.2686,52020,-4.3
288,130,140,color-agents-by-decile,dynamic-collection,linear,400,0,0.0441318909069301,0,130.2686,52020,-4.3
289,130,150,color-agents-by-decile,dynamic-collection,linear,400,0,0.0441318909069301,0,130.2686,52020,-4.3
290,130,160,color-agents-by-decile,dynamic-collection,linear,400,0,0.0441318909069301,0,130.2686,52020,-4.3
291,130,170,color-agents-by-decile,dynamic-collection,linear,400,0,0.0441318909069301,0,130.2686,52020,-4.3
292,130,180,color-agents-by-decile,dynamic-collection,linear,400,0,0.0441318909069301,0,130.2686,52020,-4.3
293,130,190,color-agents-by-decile,dynamic-collection,linear,400,0,0.0441318909069301,0,130.2686,52020,-4.3
294,130,200,color-agents-by-decile,dynamic-collection,linear,400,0,0.0441318909069301,0,130.2686,52020,-4.3
295,140,0,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0546184982059367,19,84.164625,33458,-3.035
296,140,10,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0530873003649912,0,86.4413,33920,-2.82
297,140,20,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0505696811613683,0,91.9081,37532,-3.42
298,140,30,color-agents-by-decile,dynamic-collection,linear,400,1000,0.049048893091639,0,99.305125,38951,-3.13
