[run number],maximum-sugar-endowment,minimum-sugar-endowment,visualization,taxation,redistribution,initial-population,[step],avg-gini,starvation,avg-wealth,total-wealth,avg-diff
150,80,100,no-visualization,linear-collection,dynamic,400,0,0.0213830344780265,0,62.0767600000001,24224,3.70184
151,80,110,no-visualization,linear-collection,dynamic,400,0,0.0213830344780265,0,62.0767600000001,24224,3.70184
152,80,120,no-visualization,linear-collection,dynamic,400,0,0.0213830344780265,0,62.0767600000001,24224,3.70184
153,80,130,no-visualization,linear-collection,dynamic,400,0,0.0213830344780265,0,62.0767600000001,24224,3.70184
154,80,140,no-visualization,linear-collection,dynamic,400,0,0.0213830344780265,0,62.0767600000001,24224,3.70184
155,80,150,no-visualization,linear-collection,dynamic,400,0,0.0213830344780265,0,62.0767600000001,24224,3.70184
156,80,160,no-visualization,linear-collection,dynamic,400,0,0.0213830344780265,0,62.0767600000001,24224,3.70184
157,80,170,no-visualization,linear-collection,dynamic,400,0,0.0213830344780265,0,62.0767600000001,24224,3.70184
158,80,180,no-visualization,linear-collection,dynamic,400,0,0.0213830344780265,0,62.0767600000001,24224,3.70184
159,80,190,no-visualization,linear-collection,dynamic,400,0,0.0213830344780265,0,62.0767600000001,24224,3.70184
160,80,200,no-visualization,linear-collection,dynamic,400,0,0.0213830344780265,0,62.0767600000001,24224,3.70184
161,90,10,no-visualization,linear-collection,dynamic,400,1500,0.032957689738511,0,41.6512,16171,2.54178
162,90,20,no-visualization,linear-collection,dynamic,400,1500,0.0293632907393385,0,45.06602,18311,2.77066
163,90,30,no-visualization,linear-collection,dynamic,400,1500,0.0250682996890659,0,52.54592,20717,3.172885
164,90,40,no-visualization,linear-collection,dynamic,400,1500,0.0228759899787007,0,57.113885,23816,3.38166
165,90,50,no-visualization,linear-collection,dynamic,400,1500,0.0224098114112431,0,61.247995,23947,3.713465
166,90,60,no-visualization,linear-collection,dynamic,400,1500,0.021836568612453,0,65.8724950000001,25573,4.10163
167,90,70,no-visualization,linear-collection,dynamic,400,1500,0.0202063211441258,0,72.1338349999999,29794,4.115735
168,90,80,no-visualization,linear-collection,dynamic,400,1500,0.0205120709236576,0,77.318155,30903,4.602715
169,90,90,no-visualization,linear-collection,dynamic,400,0,0.0202063211441258,0,72.1338349999999,29794,4.115735
170,90,100,no-visualization,linear-collection,dynamic,400,0,0.0202063211441258,0,72.1338349999999,29794,4.115735
171,90,110,no-visualization,linear-collection,dynamic,400,0,0.0202063211441258,0,72.1338349999999,29794,4.115735
172,90,120,no-visualization,linear-collection,dynamic,400,0,0.0202063211441258,0,72.1338349999999,29794,4.115735
173,90,130,no-visualization,linear-collection,dynamic,400,0,0.0202063211441258,0,72.1338349999999,29794,4.115735
174,90,140,no-visualization,linear-collection,dynamic,400,0,0.0202063211441258,0,72.1338349999999,29794,4.115735
175,90,150,no-visualization,linear-collection,dynamic,400,0,0.0202063211441258,0,72.1338349999999,29794,4.115735
